Order ID,Order Date,Account Manager,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Units Sold,Discount,Profit,Year,Month,Quarter
AMER-2023-168228,28-04-2023,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,ChatBot Plugin,123.92,4,0,33.4584,2023,4,2
AMER-2023-168228,28-04-2023,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,ChatBot Plugin,12.39,3,0,5.6994,2023,4,2
AMER-2023-168228,28-04-2023,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,ChatBot Plugin,47.3,2,0,12.298,2023,4,2
EMEA-2022-102162,12-09-2022,John Dyer,Spain,Granada,EMEA,EU-WEST,BMW,1039,Manufacturing,SMB,SaaS Connector Pack - Gold,11.09,1,0,5.4341,2022,9,3
AMER-2021-147501,02-08-2021,Brian Hunter,Canada,Toronto,AMER,NAMER,Walt Disney,1097,Communications,SMB,ContactMatcher,6.368,2,0.2,2.1492,2021,8,3
EMEA-2022-143910,13-08-2022,Natalie Newman,United Kingdom,London,EMEA,UKIR,Nestle,1089,Consumer Products,Enterprise,FinanceHub,145.764,2,0.1,-8.098,2022,8,3
EMEA-2020-146885,30-05-2020,Dominic Hill,Spain,Murcia,EMEA,EU-WEST,Siemens,1043,Manufacturing,Strategic,Support,13.62,3,0,6.129,2020,5,2
AMER-2023-129357,15-05-2023,Melanie Sharp,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Support,64.4,5,0,1.932,2023,5,2
AMER-2023-132647,18-02-2023,Anna Fisher,Argentina,CÃ³rdoba,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Support,11.76,2,0,5.7624,2023,2,1
AMER-2023-132647,18-02-2023,Anna Fisher,Argentina,CÃ³rdoba,AMER,LATAM,General Motors,1041,Manufacturing,Enterprise,Marketing Suite - Gold,166.45,5,0,39.948,2023,2,1
AMER-2023-159107,25-06-2023,Leonard Parsons,United States,Los Angeles,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,Storage,2.88,1,0,1.3536,2023,6,2
APJ-2020-160738,05-05-2020,Penelope Terry,Australia,Melbourne,APJ,ANZ,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,45.248,2,0.2,3.9592,2020,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,ChatBot Plugin,59.904,2,0.2,14.2272,2021,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,OneView,23.696,2,0.2,6.5164,2021,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,Support,7.968,2,0.2,2.8884,2021,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,OneView,18.2,7,0.2,2.0475,2021,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,Data Smasher,27.552,3,0.2,-0.3444,2021,5,2
EMEA-2021-112130,03-05-2021,Alexander Hill,France,Paris,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,SMB,Marketing Suite - Gold,76.752,3,0.2,-9.594,2021,5,2
EMEA-2022-111409,19-09-2022,Peter McLean,Germany,Berlin,EMEA,EU-WEST,Pfizer,1074,Healthcare,SMB,FinanceHub,3,1,0.2,1.05,2022,9,3
EMEA-2022-116232,23-09-2022,Adrian Clarkson,Germany,Dresden,EMEA,EU-WEST,Allstate,1003,Finance,SMB,FinanceHub,16.56,2,0.2,5.796,2022,9,3
AMER-2022-116547,10-01-2022,Melanie Sharp,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,SaaS Connector Pack,79.92,4,0,34.3656,2022,1,1
AMER-2022-116547,10-01-2022,Melanie Sharp,Canada,Toronto,AMER,NAMER,Carrefour,1048,Retail,Strategic,Data Smasher,69.98,2,0,13.2962,2022,1,1
AMER-2022-133550,01-08-2022,Trevor Langdon,Brazil,SÃ£o Paulo,AMER,LATAM,Target,1085,Retail,SMB,Site Analytics,118.99,1,0,33.3172,2022,8,3
AMER-2022-133550,01-08-2022,Trevor Langdon,Brazil,SÃ£o Paulo,AMER,LATAM,Target,1085,Retail,SMB,SaaS Connector Pack,272.94,3,0,30.0234,2022,8,3
EMEA-2023-139416,28-03-2023,Carol Campbell,France,Paris,EMEA,EU-WEST,Home Depot,1047,Retail,SMB,SaaS Connector Pack,15.008,2,0.2,1.5008,2023,3,1
EMEA-2020-114510,14-03-2020,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,33.088,4,0.2,11.1672,2020,3,1
EMEA-2020-114510,14-03-2020,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,80.98,1,0,3.2392,2020,3,1
EMEA-2020-114510,14-03-2020,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Data Smasher,82.8,12,0,6.624,2020,3,1
EMEA-2020-114510,14-03-2020,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,21.36,2,0,5.7672,2020,3,1
EMEA-2020-114510,14-03-2020,Wanda Sharp,Turkey,Izmir,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,62.048,2,0.2,20.1656,2020,3,1
EMEA-2022-169215,15-07-2022,Joan Glover,United Kingdom,Cardiff,EMEA,UKIR,Coca-Cola,1021,Consumer Products,SMB,Storage,29.61,9,0,13.3245,2022,7,3
EMEA-2022-159912,30-08-2022,Robert McGrath,France,Paris,EMEA,EU-WEST,Walgreens,1095,Retail,Strategic,Storage,10.584,7,0.2,-2.3814,2022,8,3
AMER-2020-138681,20-12-2020,Owen Ellison,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,51.968,2,0.2,10.3936,2020,12,4
AMER-2020-138681,20-12-2020,Owen Ellison,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Data Smasher,71.976,3,0.2,21.5928,2020,12,4
AMER-2020-138681,20-12-2020,Owen Ellison,Chile,Santiago,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Support,8.448,2,0.2,2.64,2020,12,4
AMER-2021-138121,17-12-2021,Gordon Parr,Brazil,SÃ£o Paulo,AMER,LATAM,Aetna,1002,Healthcare,SMB,ContactMatcher,29.52,4,0,14.4648,2021,12,4
AMER-2021-138121,17-12-2021,Gordon Parr,Brazil,SÃ£o Paulo,AMER,LATAM,Aetna,1002,Healthcare,SMB,FinanceHub,302.94,3,0,48.4704,2021,12,4
AMER-2021-138121,17-12-2021,Gordon Parr,Brazil,SÃ£o Paulo,AMER,LATAM,Aetna,1002,Healthcare,SMB,FinanceHub,142.36,2,0,38.4372,2021,12,4
AMER-2021-138121,17-12-2021,Gordon Parr,Brazil,SÃ£o Paulo,AMER,LATAM,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,212.13,3,0,14.8491,2021,12,4
APJ-2023-140298,12-05-2023,Warren McGrath,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,ChatBot Plugin,5.248,2,0.2,0.5904,2023,5,2
APJ-2023-140298,12-05-2023,Warren McGrath,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Marketing Suite - Gold,74.416,2,0.2,-14.8832,2023,5,2
APJ-2023-140298,12-05-2023,Warren McGrath,Japan,Chiba,APJ,JAPN,Huawei,1086,Tech,Enterprise,Support,6.848,2,0.2,2.14,2023,5,2
EMEA-2022-158435,18-05-2022,Sue Anderson,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,SMB,Support,65.17,7,0,18.8993,2022,5,2
EMEA-2022-158435,18-05-2022,Sue Anderson,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,SMB,FinanceHub,14.62,2,0,6.8714,2022,5,2
EMEA-2022-158435,18-05-2022,Sue Anderson,Saudi Arabia,Riyadh,EMEA,MEA,BMW,1039,Manufacturing,SMB,SaaS Connector Pack,173.24,4,0,17.324,2022,5,2
AMER-2023-138149,30-06-2023,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Marketing Suite - Gold,130.71,3,0,39.213,2023,6,2
AMER-2023-138149,30-06-2023,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ChatBot Plugin,11.68,2,0,3.0368,2023,6,2
AMER-2023-138149,30-06-2023,Leonard Kelly,United States,New York City,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Data Smasher,62.31,3,0,22.4316,2023,6,2
APJ-2020-108273,16-12-2020,Joshua Short,Japan,Kanagawa,APJ,JAPN,Kroger,1057,Retail,SMB,Support,36.288,7,0.2,12.7008,2020,12,4
EMEA-2023-121643,19-05-2023,Carolyn Parr,Belgium,Brussels,EMEA,EU-WEST,Valero Energy,1093,Energy,SMB,Site Analytics,344.704,2,0.2,38.7792,2023,5,2
EMEA-2021-122910,12-05-2021,Bella Payne,Russia,Moscow,EMEA,EU-EAST,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,201.584,2,0.2,20.1584,2021,5,2
APJ-2021-129042,12-12-2021,Angela Davies,China,Beijing,APJ,APAC,Kroger,1057,Retail,SMB,ChatBot Plugin,8.22,3,0,2.2194,2021,12,4
AMER-2021-109736,10-10-2021,Fiona Piper,United States,Los Angeles,AMER,NAMER,Siemens,1043,Manufacturing,Strategic,Support,45.36,7,0,21.7728,2021,10,4
AMER-2021-142601,18-04-2021,Audrey Bower,United States,New York City,AMER,NAMER,Alphabet,1053,Tech,Enterprise,Support,61.96,2,0,27.882,2021,4,2
AMER-2023-135230,02-09-2023,Adrian Poole,Canada,Toronto,AMER,NAMER,Comcast,1022,Communications,Enterprise,ChatBot Plugin,7.58,1,0,2.9562,2023,9,3
EMEA-2022-159653,23-05-2022,Caroline Burgess,Finland,Espoo,EMEA,NOR,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,14.73,3,0,7.2177,2022,5,2
AMER-2020-123323,07-11-2020,Harry Brown,United States,Los Angeles,AMER,NAMER,Bank of America Corp.,1011,Finance,SMB,ContactMatcher,123.144,7,0.2,46.179,2020,11,4
APJ-2022-124681,19-07-2022,Tracey Skinner,Japan,Aichi,APJ,JAPN,Comcast,1022,Communications,SMB,Data Smasher,15.576,3,0.2,3.3099,2022,7,3
AMER-2021-103996,29-03-2021,Connor Paige,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,SMB,Support,9.87,3,0,4.5402,2021,3,1
AMER-2021-103996,29-03-2021,Connor Paige,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,SMB,Data Smasher,53.25,3,0,20.7675,2021,3,1
AMER-2021-103996,29-03-2021,Connor Paige,United States,Seattle,AMER,NAMER,AT&T,1010,Communications,SMB,SaaS Connector Pack,19.92,3,0,9.5616,2021,3,1
EMEA-2021-155054,13-06-2021,Wanda Hardacre,Denmark,Copenhagen,EMEA,EU-WEST,Costco Wholesale,1025,Retail,Enterprise,ContactMatcher,8.26,2,0,3.8822,2021,6,2
EMEA-2021-155054,13-06-2021,Wanda Hardacre,Denmark,Copenhagen,EMEA,EU-WEST,Costco Wholesale,1025,Retail,Enterprise,ContactMatcher,29.84,2,0,13.428,2021,6,2
EMEA-2021-155054,13-06-2021,Wanda Hardacre,Denmark,Copenhagen,EMEA,EU-WEST,Costco Wholesale,1025,Retail,Enterprise,Data Smasher,67.98,2,0,14.9556,2021,6,2
AMER-2021-105725,18-02-2021,Anna Hemmings,United States,Jacksonville,AMER,NAMER,Microsoft,1066,Tech,SMB,FinanceHub,61.06,2,0,28.0876,2021,2,1
AMER-2021-105725,18-02-2021,Anna Hemmings,United States,Jacksonville,AMER,NAMER,Microsoft,1066,Tech,SMB,ContactMatcher,35.544,1,0.2,-0.8886,2021,2,1
AMER-2023-164364,13-11-2023,Jacob Vaughan,Canada,Toronto,AMER,NAMER,BNP Paribas,1065,Finance,SMB,FinanceHub,9.96,2,0,4.5816,2023,11,4
AMER-2023-164364,13-11-2023,Jacob Vaughan,Canada,Toronto,AMER,NAMER,BNP Paribas,1065,Finance,SMB,ChatBot Plugin,9.21,3,0,2.3025,2023,11,4
AMER-2023-164364,13-11-2023,Jacob Vaughan,Canada,Toronto,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Support,27.93,3,0,8.0997,2023,11,4
EMEA-2023-168123,06-03-2023,Christian Gill,Luxembourg,Luxembourg,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,Storage,7.9,2,0,2.528,2023,3,1
EMEA-2023-168123,06-03-2023,Christian Gill,Luxembourg,Luxembourg,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,ContactMatcher,18.69,3,0,9.1581,2023,3,1
AMER-2022-120005,04-03-2022,Victor Walsh,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,25.35,3,0,7.605,2022,3,1
AMER-2022-120005,04-03-2022,Victor Walsh,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack,35.28,3,0,11.9952,2022,3,1
AMER-2022-123526,25-12-2022,Sam Rampling,Canada,Toronto,AMER,NAMER,Aviva,1006,Finance,Strategic,Support,33.4,5,0,16.032,2022,12,4
EMEA-2022-159989,10-12-2022,Jonathan Ferguson,South Africa,Cape Town,EMEA,MEA,McKesson,1063,Consumer Products,SMB,Site Analytics,40.68,3,0.2,-9.153,2022,12,4
EMEA-2023-103499,21-11-2023,Audrey Wilkins,South Africa,Cape Town,EMEA,MEA,Home Depot,1047,Retail,SMB,FinanceHub,209.568,2,0.2,-23.5764,2023,11,4
APJ-2021-167220,12-12-2021,Gordon Jackson,Japan,Chiba,APJ,JAPN,Gazprom,1027,Energy,SMB,Data Smasher,22.368,4,0.2,6.4308,2021,12,4
EMEA-2023-126354,04-02-2023,Benjamin Hughes,Germany,Dresden,EMEA,EU-WEST,Apple,1008,Tech,SMB,Support,115.296,3,0.2,40.3536,2023,2,1
EMEA-2020-121573,03-11-2020,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,ContactMatcher,48.896,2,0.2,18.336,2020,11,4
EMEA-2020-121573,03-11-2020,Michael Lewis,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,ContactMatcher,7.856,2,0.2,2.8478,2020,11,4
AMER-2022-117660,31-12-2022,Isaac Robertson,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,FinanceHub,5.904,2,0.2,1.9926,2022,12,4
AMER-2022-117660,31-12-2022,Isaac Robertson,Mexico,Mexico City,AMER,LATAM,Daimler,1052,Transportation,SMB,Support,13.712,2,0.2,1.0284,2022,12,4
AMER-2023-123701,25-11-2023,Charles Churchill,United States,Los Angeles,AMER,NAMER,Lowes,1060,Retail,SMB,ChatBot Plugin,27.76,4,0,9.9936,2023,11,4
EMEA-2021-118227,24-04-2021,Audrey Young,United Kingdom,London,EMEA,UKIR,Kroger,1057,Retail,Enterprise,ChatBot Plugin,25.99,1,0,7.5371,2021,4,2
APJ-2021-123155,09-03-2021,Chloe May,Japan,Osaka,APJ,JAPN,Chevron,1017,Energy,Strategic,Data Smasher,113.52,5,0.2,29.799,2021,3,1
APJ-2021-123155,09-03-2021,Chloe May,Japan,Osaka,APJ,JAPN,Chevron,1017,Energy,Strategic,Site Analytics,359.88,3,0.2,22.4925,2021,3,1
EMEA-2023-158883,03-06-2023,Deirdre Ogden,Sweden,Stockholm,EMEA,NOR,Goldman Sachs Group,1042,Finance,SMB,Support,25.344,4,0.2,9.1872,2023,6,2
AMER-2022-114888,20-09-2022,Michael Morgan,United States,Los Angeles,AMER,NAMER,Merck,1064,Healthcare,Enterprise,ContactMatcher,11.952,3,0.2,4.1832,2022,9,3
AMER-2022-114888,20-09-2022,Michael Morgan,United States,Los Angeles,AMER,NAMER,Merck,1064,Healthcare,Enterprise,Support,6.24,3,0,1.872,2022,9,3
APJ-2023-119746,24-11-2023,Eric Forsyth,Australia,Sydney,APJ,ANZ,Lukoil,1044,Energy,SMB,FinanceHub,11.52,5,0.2,4.176,2023,11,4
APJ-2023-119746,24-11-2023,Eric Forsyth,Australia,Sydney,APJ,ANZ,Lukoil,1044,Energy,SMB,Site Analytics,222.384,2,0.2,16.6788,2023,11,4
AMER-2023-108091,17-11-2023,Thomas Watson,United States,Virginia Beach,AMER,NAMER,Home Depot,1047,Retail,Enterprise,ChatBot Plugin,23.36,4,0,6.0736,2023,11,4
EMEA-2022-101630,19-02-2022,Andrea Reid,United Kingdom,Newcastle,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,FinanceHub,8.67,3,0,4.0749,2022,2,1
EMEA-2022-101630,19-02-2022,Andrea Reid,United Kingdom,Newcastle,EMEA,UKIR,HSBC Holdings,1070,Finance,Strategic,Support,25.71,3,0,6.6846,2022,2,1
APJ-2023-132346,08-11-2023,Claire Welch,Philippines,Manila,APJ,APAC,Toyota Motor,1087,Manufacturing,SMB,OneView,100.94,7,0,33.3102,2023,11,4
EMEA-2020-150301,08-07-2020,Olivia Hamilton,United Kingdom,Manchester,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,SMB,FinanceHub,63.882,1,0.1,10.647,2020,7,3
APJ-2020-159310,07-11-2020,Natalie Sanderson,Japan,Tokyo,APJ,JAPN,Aetna,1002,Healthcare,SMB,Support,40.712,7,0.2,3.5623,2020,11,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,ChatBot Plugin,13.12,5,0.2,1.148,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,ChatBot Plugin,4.224,3,0.2,0.4752,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,Data Smasher,58.08,4,0.2,-6.534,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,SaaS Connector Pack,52.416,9,0.2,15.0696,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,SaaS Connector Pack,54.92,5,0.2,10.984,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,Support,85.056,3,0.2,28.7064,2021,12,4
EMEA-2021-104346,11-12-2021,Adrian Abraham,Russia,St Petersburg,EMEA,EU-EAST,Microsoft,1066,Tech,SMB,Support,27.696,3,0.2,9.6936,2021,12,4
EMEA-2021-141684,29-06-2021,Alison Miller,United Kingdom,London,EMEA,UKIR,HSBC Holdings,1070,Finance,SMB,Support,24.96,4,0,11.232,2021,6,2
AMER-2021-144722,16-03-2021,Benjamin Bower,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Strategic,SaaS Connector Pack,43.13,1,0,18.1146,2021,3,1
EMEA-2021-120516,13-08-2021,Carolyn Ross,Finland,Espoo,EMEA,NOR,Airbus,1030,Manufacturing,SMB,ContactMatcher,5.64,3,0,2.7072,2021,8,3
EMEA-2022-148901,15-05-2022,Julian Nash,Germany,Berlin,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,Support,31.104,6,0.2,10.8864,2022,5,2
EMEA-2022-148901,15-05-2022,Julian Nash,Germany,Berlin,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,SaaS Connector Pack,30.192,3,0.2,8.3028,2022,5,2
EMEA-2022-148901,15-05-2022,Julian Nash,Germany,Berlin,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,Site Analytics,43.6,5,0.2,4.36,2022,5,2
EMEA-2022-148901,15-05-2022,Julian Nash,Germany,Berlin,EMEA,EU-WEST,Amazon,1004,Tech,Strategic,ChatBot Plugin,4.768,2,0.2,0.4172,2022,5,2
EMEA-2023-136364,14-07-2023,Theresa Cameron,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,Site Analytics,39.594,1,0.4,-7.2589,2023,7,3
EMEA-2023-136364,14-07-2023,Theresa Cameron,France,Paris,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,SaaS Connector Pack,91.008,9,0.2,19.3392,2023,7,3
AMER-2021-137708,22-11-2021,Rachel Cornish,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Support,37.94,2,0,18.2112,2021,11,4
AMER-2021-137708,22-11-2021,Rachel Cornish,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Support,42.8,10,0,19.26,2021,11,4
AMER-2021-137708,22-11-2021,Rachel Cornish,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,Marketing Suite - Gold,33.63,3,0,10.089,2021,11,4
EMEA-2020-149055,23-11-2020,Karen Edmunds,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack - Gold,62.808,3,0.2,21.1977,2020,11,4
EMEA-2022-121370,15-11-2022,Jennifer Watson,France,Paris,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,SMB,FinanceHub,380.058,3,0.3,-21.7176,2022,11,4
EMEA-2022-121370,15-11-2022,Jennifer Watson,France,Paris,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack,48.576,3,0.2,9.7152,2022,11,4
AMER-2022-111696,09-05-2022,Sue Miller,United States,New York City,AMER,NAMER,Cisco Systems,1019,Tech,SMB,Support,17.94,3,0,8.073,2022,5,2
EMEA-2020-139598,26-12-2020,Ella Rees,France,Paris,EMEA,EU-WEST,Comcast,1022,Communications,SMB,Support,18.264,3,0.2,6.1641,2020,12,4
EMEA-2020-139598,26-12-2020,Ella Rees,France,Paris,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,34.656,2,0.2,5.6316,2020,12,4
EMEA-2020-139598,26-12-2020,Ella Rees,France,Paris,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,81.552,2,0.2,8.1552,2020,12,4
EMEA-2023-117436,09-06-2023,Lily Hart,Saudi Arabia,Dhahran,EMEA,MEA,Home Depot,1047,Retail,SMB,ContactMatcher,10.36,2,0,5.0764,2023,6,2
APJ-2021-140025,07-04-2021,Theresa McLean,Japan,Osaka,APJ,JAPN,Humana,1049,Healthcare,SMB,Data Smasher,383.952,6,0.2,47.994,2021,4,2
AMER-2022-140018,22-11-2022,Evan Ince,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,SMB,FinanceHub,127.554,3,0.3,-9.111,2022,11,4
AMER-2022-140018,22-11-2022,Evan Ince,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,SMB,SaaS Connector Pack,77.952,3,0.2,15.5904,2022,11,4
AMER-2023-136707,13-11-2023,Bernadette Scott,United States,New York City,AMER,NAMER,American Express,1005,Finance,Strategic,ContactMatcher,14.016,4,0.2,4.9056,2023,11,4
EMEA-2020-152562,01-11-2020,Keith Coleman,Ireland,Cork,EMEA,UKIR,Exxon Mobil,1034,Energy,Strategic,Marketing Suite - Gold,69.52,2,0,19.4656,2020,11,4
EMEA-2020-152562,01-11-2020,Keith Coleman,Ireland,Cork,EMEA,UKIR,Exxon Mobil,1034,Energy,Strategic,ChatBot Plugin,5.64,3,0,1.6356,2020,11,4
EMEA-2022-152408,16-05-2022,Caroline Smith,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,13.776,3,0.2,4.4772,2022,5,2
EMEA-2020-120278,07-11-2020,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,36.63,3,0,9.8901,2020,11,4
EMEA-2020-120278,07-11-2020,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,22.58,2,0,5.8708,2020,11,4
EMEA-2020-120278,07-11-2020,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,12.39,3,0,5.8233,2020,11,4
AMER-2023-167661,06-10-2023,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,39.92,5,0.2,13.473,2023,10,4
AMER-2023-167661,06-10-2023,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,Support,61.96,2,0,27.882,2023,10,4
AMER-2023-167661,06-10-2023,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,19.936,4,0.2,7.2268,2023,10,4
AMER-2023-106831,02-06-2023,Theresa Murray,Mexico,Guadalajara,AMER,LATAM,Siemens,1043,Manufacturing,SMB,Support,27.744,6,0.2,10.0572,2023,6,2
EMEA-2023-154123,21-11-2023,Angela Churchill,Ireland,Dublin,EMEA,UKIR,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,27.58,2,0,11.5836,2023,11,4
AMER-2022-139388,08-11-2022,Samantha Walker,Argentina,Buenos Aires,AMER,LATAM,BNP Paribas,1065,Finance,SMB,Storage,14.96,4,0,0.2992,2022,11,4
AMER-2020-128685,04-04-2020,Jonathan Clark,United States,New York City,AMER,NAMER,Allstate,1003,Finance,Strategic,ContactMatcher,7.184,2,0.2,2.245,2020,4,2
EMEA-2021-124044,23-07-2021,Pippa Ross,United Kingdom,Liverpool,EMEA,UKIR,Apple,1008,Tech,SMB,ContactMatcher,10.512,3,0.2,3.6792,2021,7,3
EMEA-2020-164469,25-06-2020,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,Site Analytics,263.96,5,0.2,19.797,2020,6,2
EMEA-2020-164469,25-06-2020,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,ChatBot Plugin,71.632,11,0.2,17.908,2020,6,2
EMEA-2020-164469,25-06-2020,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,ChatBot Plugin,9.328,1,0.2,0.8162,2020,6,2
AMER-2020-107818,08-09-2020,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,ChatBot Plugin,5.88,2,0,2.646,2020,9,3
AMER-2020-107818,08-09-2020,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,Marketing Suite - Gold,485.88,6,0,19.4352,2020,9,3
AMER-2020-113320,12-12-2020,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,12.54,3,0,4.5144,2020,12,4
AMER-2020-113320,12-12-2020,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,Marketing Suite - Gold,8.94,3,0,0.6258,2020,12,4
AMER-2020-113320,12-12-2020,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,9.24,3,0,4.4352,2020,12,4
